        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] ,
2016-02-27 08:39:08 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:39:09 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:10 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:11 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:12 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:13 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:14 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:15 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:16 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:17 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:18 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:19 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         126   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:20 ,              624.4   ,                800.0   ,               49.0   ,          9   ,                        0   ,                   0   ,                    6   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:21 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:39:22 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:39:23 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:39:24 ,              776.3   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:25 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:26 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:27 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:28 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:29 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:30 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:31 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:32 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:33 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:34 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                          86   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:35 ,              624.4   ,                800.0   ,               49.0   ,          9   ,                        0   ,                   0   ,                    5   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:37 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           2   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:37 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:38 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:39 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:40 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:41 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:42 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:43 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:44 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:45 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:46 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:47 ,              624.4   ,                800.0   ,               49.0   ,         34   ,                        7   ,                   0   ,                   20   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:48 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:39:49 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:50 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:51 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:52 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:53 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:54 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:55 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:56 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:39:57 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:58 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:39:59 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         165   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:00 ,              624.4   ,                800.0   ,               49.0   ,         27   ,                        4   ,                   0   ,                   16   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:02 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           1   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:02 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:03 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:04 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:05 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:06 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:07 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:08 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:09 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:10 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:11 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:12 ,              624.4   ,                800.0   ,               49.0   ,         34   ,                        7   ,                   0   ,                   20   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:13 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:40:14 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:15 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:16 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:17 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:18 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:19 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:20 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:21 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:22 ,              624.4   ,                800.0   ,               50.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:23 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:24 ,              624.4   ,                800.0   ,               50.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         161   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:25 ,              624.4   ,                800.0   ,               49.0   ,         27   ,                        4   ,                   0   ,                   16   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:26 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:40:27 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:40:28 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:40:29 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:30 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:31 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:32 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:33 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:34 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:35 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:36 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:37 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:38 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:39 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         161   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:40 ,              624.4   ,                800.0   ,               49.0   ,         27   ,                        4   ,                   0   ,                   16   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:41 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:40:42 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:40:43 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:40:44 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:45 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:46 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:47 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:48 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:49 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:50 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:51 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:52 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:53 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:54 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         132   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:55 ,              624.4   ,                800.0   ,               49.0   ,         10   ,                        0   ,                   0   ,                    6   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:40:57 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           2   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:57 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:58 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:40:59 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:00 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:01 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:02 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:03 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:04 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:05 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:06 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:07 ,              624.4   ,                800.0   ,               49.0   ,         16   ,                        3   ,                   0   ,                   10   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:08 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:09 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:10 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:12 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           2   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:12 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:13 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:14 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:15 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:16 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:17 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:18 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:19 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:20 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:21 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:22 ,              624.4   ,                800.0   ,               49.0   ,         12   ,                        2   ,                   0   ,                    7   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:23 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:24 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:25 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:27 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           2   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:27 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:28 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:29 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:30 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:31 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:32 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:33 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:34 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:35 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:36 ,              624.4   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:37 ,              624.4   ,                800.0   ,               49.0   ,         31   ,                        7   ,                   0   ,                   19   ,                           0   ,                        29   ,              16   , 0.9750   ,
2016-02-27 08:41:38 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:39 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:40 ,                  -   ,                    -   ,                0.0   ,          -   ,                        -   ,                   -   ,                    -   ,                           0   ,                        29   ,               0   , 0.0000   ,
2016-02-27 08:41:42 ,              776.3   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           1   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:42 ,              776.3   ,                800.0   ,               49.0   ,         41   ,                        4   ,                   0   ,                   30   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:43 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:44 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:45 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:46 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:47 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
2016-02-27 08:41:48 ,              776.3   ,                800.0   ,               49.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         211   ,                        29   ,              16   , 1.0750   ,
